0.978085209683384,1,0.4,0.5,0.3,0.3,0.16,1.6,-1,-1
0.996654813096659,0.928721774677953,0.418123717027141,0.524071118043256,0.353877043382222,0.212234878163275,0.17552872502808,1.6305043668658,-0.936051261695269,-0.97784380872945
0.981150878992181,0.96391550792265,0.409175103904779,0.512185966533263,0.327275170450624,0.255569041887952,0.167861393191474,1.61544278886743,-0.967626049466191,-0.988783462203861
0.972785471788522,0.930906605812287,0.420488298657377,0.525333908787364,0.35589908686078,0.261129135084982,0.166813262427021,1.62807654420783,-0.939727286268498,-0.974646660826532
0.918358929591722,0.5244653528207,0.561237790790402,0.642976739979326,0.547744497651957,0.335529313849975,0.125333143857068,1.74090301729395,-0.606978481856443,-0.78105159887839
0.935380555656871,0.307011819318858,0.661942459451304,0.75735220327895,0.674130970590533,0.451315654664763,0.337616792108556,1.82339372169053,-0.410493973463037,-0.589416162680628
0.917629036926136,0.432181871707769,0.603975093048466,0.69151568867893,0.601380709032528,0.384667014321631,0.215422615977944,1.77591063128202,-0.523593888710005,-0.69972486726759
0.915522253651887,0.498767960980549,0.591047661394481,0.70301562613336,0.593172093985118,0.4011771535692,0.219918697157843,1.77714853153428,-0.551928488573369,-0.673787497762727
0.911444321708155,0.460220211562988,0.608036366435827,0.732806775133123,0.623154625007146,0.419803103544046,0.199710968738863,1.79803250756723,-0.506468889175747,-0.61331459758078
0.901962566111341,0.408345656157505,0.633716038213762,0.82726670514145,0.700185903610689,0.448005962188502,0.160989300601984,1.85652459286378,-0.411327806534673,-0.421389687388537
0.888467834170707,0.391961290173791,0.656340986266381,0.984201526652436,0.804228740019468,0.475231446091103,0.135875665401006,1.94724457516728,-0.29705754510346,-0.101167699818494
0.882617652104709,0.450610568208923,0.640306072561358,0.99,0.772207213496502,0.452606544212672,0.163849077665628,1.94079963162537,-0.341588714764349,-0.12656688884073
